start_s,text
3319,そうねｗｗｗ
3319,素敵な話だったよ
3321,※あと５分
3321,今まで辛い思いしてたんだよ
3322,草
3323,まあ待つよな・・・
3324,まぁそうですね
3326,まぁ普通
3326,みあちにとっては違ったんですよ
3326,友達に恵まれてなかったのでは
3326,草
3326,そうねｗ
3326,ww
3326,だねｗ
3329,そういうとこてぇてぇなんですよねー:loudly_crying_face:
3331,そうだね。
3334,ｗｗｗ
3335,それはw
3335,待ってくれるような友達が今までいなかったのだろう
3336,ですかな？
3338,切符かうのかぁ
3338,どんな人生歩んでるんだ湖南はw
3339,みあちICカード持ってないのか？
3340,草
3343,その普通を喜んでくれるのならいいってことよｗ
3344,無いんですかな？可愛い
3345,そこがモテテクよ
3346,みあち今までの交友関係・・・
3365,そんな気にすることないのに
3366,得意分野は人それぞれですから
3370,草
3370,草
3370,そうそう、みあちちゃんねるがない
3372,みるちーず不仲だったのか・・・・・・
3372,不仲w
3372,ｗｗ
3374,みあちチャンネルでもやってほしい
3375,草
3375,草
3375,草
3378,不仲
3382,含みを持たせるな
3382,みあちは気にしぃだ
3383,煽りはしますが不仲ではありません
3383,あらｗ
3384,たぶんｗｗｗ
3385,草
3386,草
3387,ものすごいぶっこみするなぁｗ
3389,純粋に先生は泣く
3389,あららｗ
3389,みあち…ｗ
3390,そうなんだ……ｗ
3390,どう見ても不仲ではないよね
3391,草
3393,FFX配信でもなんか通信制限引っかかってたしなあ
3393,司会したくないとか（ｗ
3394,えｗ
3395,不仲説はあにまーれの伝統だから
3396,みるちーずは仲良しです♪
3396,第一三人揃うのが奇跡なのに・・・
3397,言ってたね
3397,草
3400,スラム！？
3403,草
3403,草
3403,草
3404,ｗ
3405,草
3406,楽しそうで困る
3407,草
3407,草
3407,みあも相当泣き虫だよね
3408,いやなんだその提案
3409,草
3410,草
3411,草
3411,草
3413,w
3414,どんな配信じゃいw
3415,コラボではマスコット的キャラ位置だからね
3418,見たい
3418,サバンナにしよｗ
3420,その提案は草
3420,アレかわいくていいと思うけどね
3420,羽柴的な発想
3422,それはもう別の面白さなのよ
3424,それおもろいやんｗ
3424,草
3426,それはそれで見たいｗ
3426,不器用ですね
3428,逆にレベル高くないそれ
3428,「練習になるから」て説得するしかないな
3429,みあちを見守る会発足するか
3431,それいいね
3432,泣いちゃう泣いちゃう
3434,みあち自分でハードル上げがち
3437,シベリアだと被るから
3440,みあち妙に気にしいのとこある
3440,サバンナいいね！
3440,一回プリミティブな配信してみるとか
3441,るかこさん、コラボとかでのサムネ採用率高いもんなぁ
3443,スクランブル交差点
3447,考えすぎなのかなぁ
3447,なんでウォーリーにこだわってんだｗ
3448,何事も得意不得意あるんだから気にしなくていいのに
3450,サバンナの八木さんにしよ
3453,みるちーずを探せ
3453,通勤電車
3457,クーロン城
3457,いざいざ
3458,ＢＧＭがうさんくさいからねｗ
3460,たしかに
3466,エジプト壁画に…
3467,きたわね
3470,電柱たくさん並べて羽柴探せばいい
3474,もうレギュラーになってるねｗ
3475,かわいい
3476,きゃわ
3476,かわいい
3476,きゃわきゃわ
3477,！？
3478,きたな
3478,たすかる
3478,助かる
3479,きたわね
3481,きゃわきゃわ～
3482,かわいい
3482,きゃわ
3483,かわいい
3483,かわいい
3483,かわいい
3483,かわいい
3483,きゃわきゃわ！
3485,かわいい
3485,きゃわきゃわ～
3486,部屋に！？
3486,かわいい
3487,きゃわきゃわ
3487,勝手にｗｗ
3488,ただの迷惑ｗ
3492,かわいい
3493,スパイっぽいじゃん
3494,きゃわ
3494,余計な事しそう
3495,大人気だなｗｗ
3496,草
3496,すべて断捨離してそう
3496,怖すぎて泣く
3497,待った、すげー断捨離しそう！
3497,してた
3498,下準備ｗｗ
3499,みあちｗｗｗ
3499,クマですか？？
3500,おおすぎぃ
3500,またしても何もしらない湖南みあ
3501,みあちチョロすぎるでしょ
3503,またみあちｗ
3503,カブトムシかなんかかｗ
3504,６５５３５本ｗｗｗ
3504,草
3504,草
3505,多いｗｗｗ
3505,えぇ…
3507,草
3507,www
3508,どんだけw
3508,カブトムシかな？
3509,ビックリって言うか、命に関わる
3509,みあちのイジられ方よ
3511,どこから突っ込めばいいんだｗ
3511,草
3511,ひでえおびきだしかたw
3512,「はぁちみぃつたぁべたいなぁ」
3512,瓶のカウント16bitなん？
3515,猛烈な勢いで断捨離が捗る
3515,FFFFやめーやw
3516,２回に１回はみあちのとこ行ってそう
3517,草
3517,情報量が多すぎる
3518,16進数
3520,こっわｗ
3520,いや、センスw
3520,刃牙ハウスかな？
3522,罰ゲームかな？？
3522,二度としないで
3522,情報量が多すぎる
3523,カブトムシかw
3525,お前かい！
3525,ひっでぇw
3525,木魚でっか
3526,草
3529,嫌がらせの間違いでは？
3529,情報の洪水だ
3531,情報が多い
3532,流石に泣くと思う
3532,酒瓶オーバーフローしそうｗ
3533,ツッコミが追い付かない
3534,:police_car:
3534,すまにょｗ
3534,すまにょ
3535,すまにょ
3535,ｗｗｗ
3536,ww
3537,名前に反してやる事エグくて草
3538,これは白宮が犯人だな
3538,すまにょ
3538,すまにょ
3538,やり込むねぇ〜w
3539,くっそ迷惑w
3539,想像力が追いつかねぇ...ww
3539,やめたげてｗｗｗｗ
3541,ポリス沙汰ww
3541,すまにょ
3541,ポリス沙汰
3541,すまにょｗ
3542,白宮に濡れ衣ｗｗｗｗｗ
3542,すまにょ
3542,淫祠邪教の儀式かな？
3542,アクセントのくせ
3542,ポリスざたｗ
3543,すまにょ
3543,すまにょ
3543,情報過多すぎるわ
3543,白宮への風評被害ｗ
3543,すまにょ
3543,情報量が
3544,:police_officer:
3544,すまにょ
3546,すまにょ
3546,僕が言う事じゃないんですが、みあちの動かしやすさは何なんでしょう？
3547,すまにょのキャッツカードは、かわいい
3547,許されない
3549,犯人は白宮
3550,疾走感ありますね
3552,はいw
3554,すまにょ
3554,何吸ったらこんなの出てくるの
3555,これは白宮が犯人だな間違いない
3555,るかこさんらしさが良く出てる
3556,原状回復ダスキン何回分ですか？
3556,馬鹿力好きそうだな
3564,ポリス沙汰という用語がいかにも深夜ラジオ
3565,草
3566,www
3566,カブトムシみあち
3566,意味わからん疾走感癖になる
3567,www
3567,るかこさんこんばんは！！！
3568,ヤバすぎるのよｗ
3570,ハチミツ好きなんですかね
3570,偏差値が30下がる手紙
3570,そうねｗ
3572,カブトムシなんよ
3572,それでおびき寄せられるなｗｗ
3572,ワンチャンおびき寄せられそう
3573,最後白宮が捕まるのか・・・
3574,ww
3576,みあちはプニキだった･･･？
3577,冤罪ｗｗｗ
3580,確信犯w
3580,某プーさん並
3581,クレバーというかクレイジー
3583,クレバーと言うかクレイジーと言うか
3585,ミーアキャットってはちみつ好きなのかな・・・？
3586,カブトムシレベルだったか…
3587,カブトムシやったｗ
3591,すまにょの無断使用は使用料掛かるからな…
3591,センスある
3595,クレイジーの間違いｗ
3596,いきなりレベル高いな
3599,これはFAほしいｗ
3602,くればー？クレイジー？ブレイクン！！
3609,ほう
3609,ほう
3610,ほう
3610,ほう
3613,ほう
3614,ほう
3614,ほう
3616,ほうほう
3617,京の話はするな
3618,道
3620,道
3620,ほう
3621,しんにょうか…
3621,道？
3621,ほう
3624,道
3626,道
3626,素手でｗ
3627,ｳｪｲ
3629,道？
3629,物騒だぁ
3630,！？
3631,道
3631,ふん
3633,うめようね！
3635,物騒な
3635,！？
3635,ああ、これ系だ
3636,　道
3637,あ、
3637,急にハンターハンターくるじゃんｗ
3638,首…
3639,首
3641,おっと
3643,こわいよね
3645,之繞
3645,つ一=三首
3647,ほう
3647,クビ
3648,生首が移動する？！
3649,ﾋｪｯ
3650,なんか怪しいな
3651,こっわ
3651,こっわ
3654,ヒエ
3655,耳でも良いぞ！
3655,！？
3655,ﾋｴｯ･･･
3656,なるほど
3656,ﾋｯ
3656,イギリスかな?
3657,ほう
3657,ここでも生首
3659,ひえっ
3659,その辺の原住民
3660,おええ…
3660,こっわ
3662,魔除けの生首
3665,お前、くびぃ！
3665,るかこさんらしい猟奇さ
3665,いづみん…
3665,こわ
3666,ひぇ
3667,道に首を埋めてたんだぞ
3668,ひぃいい
3668,こっわ
3669,あっははー
3670,うん、ではないｗｗｗ
3670,アハハじゃないが
3670,その辺の原住民…
3671,あはは、て…
3671,あはは！じゃないのよw
3671,ロクでもねぇ
3672,本日のスプラッタ枠
3674,また干し首の話している...
3674,蛮族じゃん
3674,づみちゃん…
3676,物騒すぎる
3677,このコーナーいいですね
3678,ひぃ・・・
3679,つまりづみちゃんは魔除けだった...？
3679,ほんとだそうです
3679,このコーナー、フェイクじゃなくてマジで欲しい
3679,県は首くくり
3679,こわいこわい
3680,これはこれで
3681,ｱﾊﾊｯ
3681,最後のあはは♪がサイコみある
3681,いやいやいや
3683,多分ほんとですよ
3683,ほんまか？？？
3684,別の意味でも…
3685,ホントだよ
3686,んなわけあるかい
3686,あははｗ
3686,四つ辻に生首って話は聞いたことあるけどどうなんだろうね
3687,そうはならんやろ
3687,そうですよ
3687,スプラッタすぎるｗ
3690,ﾝﾏｧｧ
3690,県も生首じゃねえか！
3691,どうなんだろうｗ　ウソ知識かなぁｗ
3692,そんなジャングルクルーズみたいな…
3693,サッカーも生首蹴ってたのが起源らしいし首は成り立ち多いよね
3694,いづみぃ！！！
3696,自身が魔じゃないのか
3697,なるほどじゃないが
3697,生首
3698,なるほど？？
3698,そういうことだったのか……
3699,ある意味そう
3699,生首ｗｗ
3700,草
3701,づみちゃんは襲ってくる側だろ
3701,諸説はあると思います（その一つらしい
3701,首をもって歩くのは聞いたことある
3702,あにまーれの魔除けづみちゃん…
3702,もっと闇があります
3702,なるほど！（？？？）
3704,草
3705,ﾝﾏｱｱｱｱｱｱｱ
3705,自ら魔除けになることだ
3705,魔そのものみたいなのに…
3706,寄ってきそうだけどな
3708,いづみぃ！
3708,えぇ
3708,なるほど？？？
3708,魔除けだったんだ…
3708,あの生首そんな神聖なものだったのか...
3709,ググったら出てきた
3709,づみちゃんはこいづみさんたちをも守っていた！？
3710,陰陽師か何か
3710,な　なるほど
3710,すごく効果が出そう
3711,づみさんありがとう
3711,いづみちゃんが魔除けとは…
3713,なるほど！
3713,なるほど！？
3713,柚原、魔除け、いづみ
3713,なんと・・
3714,それはそう
3714,なるほどなのか？？？
3716,守護神じゃん
3717,†魔除けのいづみ†
3723,妖怪が魔除けになるんですか
3724,いや…づみちゃんのは悪霊そのものやろw
3725,生首っていったら県とかやね
3725,いづみさんは飛頭蛮だよ
3725,いづみちゃんは飛頭蛮の一種かと思ってた
3729,なるほど？
3730,魔除けどころか不幸を吸い寄せてるのよ
3731,お前ボールなが現実だったのか...
3731,頭だけにね
3731,魔除けｗ
3731,づみちゃんの検索サジェストに魔除けがまざっちゃう
3733,サッカーはどちらかというと頭蓋骨
3733,ドッ
3733,生首だけに
3734,首だけにね
3734,頭だけにね
3736,w
3741,生首だけにね
3741,あw
3741,！？
3742,生首があがらない
3743,1時間過ぎました
3747,ドッジボールの球にもなってもらおうｗ
3751,(調べたら本当で草)
3751,妖怪ベイ回し？
3752,ライガーチームの守護神いづみ
3753,ラグビーみたいになりそう
3758,足痛めそう
3765,ボウリング玉とかね
3768,形いいやつ探さないとね
3768,テクニックが身につきそう
3768,つま先壊れる
3770,太古の遊びは雑だからな
3771,頭蓋骨蹴るのは本当にあったよね
3771,酒を飲む器にもされてたりね
3773,考察が詳しくて笑うんですよ
3776,ボウリングもそんな由来でしたっけ
3776,ほんとうなんよ
3778,そうなんだ～～
3778,ホントなんだｗｗｗ
3780,生首をボールにするのは精神がぶっ壊れてる野郎なのよ
3780,そうなんだ…
3780,古代中国らしい
3782,真面目に考えなくて
3783,マジで笑った
3783,そうなんだｗ
3787,知らなかった～
3789,ためになる配信だなぁ
3789,勉強になるw
3794,すげえな、人類
3794,割と怖い由来って多いものですね…
3795,ホントウなんだ…
3795,こわいなぁ
3798,知らなかった…
3799,なるほど、ためになる～
3801,そうなんだー....（サッカー二度としない...）
3801,まじかぁ
3801,ボウリングは確かにそうだった気がする
3802,死体はオモチャなんだな
3803,生首、遊ばれがち
3807,生首にゆかりのあるラジオですね～
3808,昔の人、生首で遊びがちｗ
3809,づみちゃんすごいなぁ
3812,昔の人は首で遊びがちなのよ
3814,知識の癖がすごい博識リスナーニキ多いな……
3814,おいしいよ
3815,大体こっち方面に進む健全なラジオです
3819,昔は娯楽が少なかったから・・・骨で遊んでたんだね
3819,美味しかったよ
3820,すごい
3829,アンリアルライフにも出てくるクジラ
3829,ないのかぁ
3829,ためになったねぇ〜〜。（社会人）
3830,クジラ美味いよ
3831,クジラは美味しいからね
3834,ちなみに「県」は首つるして境を示したとかなんとか…
3835,納豆ですら食う民族だからな
3836,油も取れるし肉も食えるし
3837,ためになるなあ～
3839,るかこさん生首配信はよ
3839,ボウリングは悪魔祓いが起源じゃなかったっけ？
3840,肉食えるしヒゲが何かしらの糸に使えるしいいよね
3841,ひげは紐に，脂肪は燃料に
3841,hi
3842,イルカもあるよねぇ
3844,怒髪天ですよ
3847,ふざけんなってなるぞ
3848,人間の皮でマスク作るのもそういう話かいね
3849,かえしてってなりますね
3849,まぁ有効活用
3850,なにかと便利だなクビ
3850,まあ遺体はもう人じゃないし……(罰当たり)
3853,くじら全部つかえるすごい
3853,子どもたちが笑顔になるなら良い
3853,いいのｗ
3854,せやろか
3855,クジラは残す所が無いってね
3857,屈辱の極み
3857,しにんにくちなし的な
3863,有効活用（非道）
3865,やーいお茶
3872,あ
3872,微妙で済むんですか…
3872,あ
3875,あ
3875,ならばよし！
3877,ひげまで使えるらしいからね
3878,残念ながら無理そうですね
3878,あ
3879,えぇ
3881,終わった…
3883,あ
3883,はいっ企画倒れ〜ww
3885,おもしろそう
3885,あ
3885,あ
3885,むりだ
3887,そういえば2時過ぎてるよ
3887,もう無理なんよ・・・
3887,あ
3888,草
3888,それやりましょうw
3888,時計があってもできなそう
3888,あ
3890,これは…
3890,これはやって欲しい
3890,草
3891,終わった…
3891,オーバー前提ｗ
3892,いまオーバーしとるやんｗｗ
3892,これはやったほうがいい
3892,見えててもできないのに…
3895,反省していくｗｗｗ
3896,ｗｗ
3896,草
3896,オワタ
3897,w
3897,あ
3897,あ
3898,草
3899,お気づきになりましたか
3900,長時間配信間違いなし
3901,時計隠してなくても現在進行形では？
3902,今日はさすがに1時間で終わるって…
3903,お気づきになりましたか
3904,ほんとだ
3906,え、うれしいｗ
3907,素直な反省が来た…w
3910,何時間やってくれるかな？
3910,フシギダネ
3910,楽しみだなぁ
3910,お気づきになりましたか
3911,楽しいからな
3911,予定睡眠時間が削られていきます
3912,やめときましょう。脱線の楽しみが薄れちゃう。
3912,３時間くらい配信してくれると助かる
3914,do you know final fantasy vii remake?
3915,３時間やってまだ１時間かな～って言ってそう
3915,今何分くらいかなって言ってるの聞いて楽しみたい
3915,バグってるわ
3917,i love you
3917,るかこさんの配信ずっと聞いていたい
3918,今から１万字の夢小説読みましょうか
3918,タイムアルターかま？
3918,ジバニャン
3919,わかる
3919,気づけてえらい
3922,宇宙の法則が乱れる・・・
3922,ショートはしない前提か
3924,磁場ニャん
3925,love you
3927,おもに湖南みあのせい
3928,ここまでの流れが定期なのよｗｗｗ
3928,深夜の時空はゆがみがちですからね
3930,赤羽なら仕方ない
3930,丑三つ時だから時空も歪むんだろう
3933,深夜は磁場がね
3933,ライブ終わって落ち着いたら裏ラジの裏企画としてやってみよう
3933,視聴者もてんでバラバラの時間をコメントするか
3934,時空のせいにするなw
3934,それはね みんながおもろいお便りを送るからだよ
3935,現実の確認をお勧めしております
3935,時間はどんどん加速していきますからね
3935,赤羽は仕方ないよね
3936,赤羽の磁場すごそうｗ
3940,約670人の周辺の磁場が歪んでいる
3940,赤羽特異点すぎん？
3941,ww
3943,相対性理論立証出来てる
3943,相対論的（配信）速度
3944,タイムゾーンズレちゃうし仕方ない
3945,赤羽は光速で移動してますからね
3952,なんちゃって浦島効果かな？
3953,バミューダ海域的な
3954,コラボのときはしっかりしてる
3954,ソロは気が抜けてるのでは
3959,一人だと全部自分で管理するからじゃないかな
3959,これが浦島効果(違う)
3959,狂気山脈登った後遺症かな?
3961,やったぜ！
3964,rukako i really love you
3965,1人だったら誰に迷惑かける訳でもないしね
3965,こんばんハルマゲドン！
3966,ハルマゲドンw
3968,こんばんハルマゲドン！
3969,こんばんハルマゲドン
3969,こんばんハルマゲドン
3970,こんばんハルマゲドン♩
3970,こんばんハルマゲドン
3971,なんだその挨拶w
3971,他人の時間と干渉することで現実がアジャストされるんだろうなあ
3971,あいさつすき
3971,こんばんハルマゲドン♩
3972,こんばんハルマゲドン！
3973,挨拶のクセがつよい
3973,挨拶で滅ぼされる世界
3974,こんばんハルマゲドンｗ
3977,草
3978,こんばんハルマゲドン
3979,挨拶の癖ｗ
3979,そうだね
3980,こんばんハルマゲドン♪
3983,こんばんアルマジロ
3984,ハルマゲドン？？？
3984,挨拶で地球の危機が
3985,やったぁ～読まれた。みるちーずの件も読まれたし最高
3986,パッション出て来てる
3989,こんばんハルマゲドン
3994,ポカ波
3995,こんばんハルマゲドン
3995,たしかにダウナーなコーナーもほしいかも
3999,覇気が出てきてる
4001,www
4006,脅迫かｗ
4007,あるのかｗｗ
4007,草
4008,覇気がみえるようになってきた
4008,草
4009,草
4010,ぽか波るかこ
4010,いいことじゃないか
4010,～ドリフのテーマ～
4010,草
4012,元気なのはいいことですよ
4013,でもかわいいからいいやろ
4013,どういう趣味ｗ
4013,元気なのはいい事よｗ
4014,草
4016,酔うと特にね・・・
4017,ぽかぽかるかこ
4018,養命酒のおかげかな？＞元気
4019,最近パッション寄りですね
4019,たのしいってことだし、いいんじゃないかしらね
4021,てんきゅーそーまっち
4023,英語助かる
4024,養命酒のおかげですかね
4025,お酒飲んでるときとか初期と比べると誰？ってなる
4026,元気なのはいいことですよw
4028,イベントの発表ぐらいからパッション全開ですね
4031,養命酒すげぇ
4033,言わなそうだった気がする
4035,それは言いそうだった
4035,余裕が出てきた感じ
4038,てんきゅーｗ
4038,言わなそうな雰囲気はあったかもね
4039,るかこさんもそのうち田植えします？
4043,養命酒すげぇ
4043,養命酒パワーすげぇな
4044,元気ならいい事です
4044,慣れてきてリラックスしてきたのかな？
4045,だんだん素が出せるようになってきたのかな、って思ってた
4046,そうでもないよ、言いそうだったよ
4048,なんなら初配信から言いそうな雰囲気はあったけども
4048,養命酒パワーはすごいわね
4053,14回もやってればね
4054,全体的に慣れてきたってことですかね
4058,ほう
4058,あにまーれが楽しいからじゃない？
4058,それはそう
4069,その場に合わせるスタイルですか
4072,ギアをあげていくぞッ
4074,会話の間が耐えられないタイプか
4075,最近コラボだと敬語じゃない事も多くて新鮮です
4076,てんきゅーそーまっち！
4078,your adorable
4078,テンション高いるかこんさんもそれはそれでおもろいのでアリ
4079,いきなりのすぱちに即反応し話のネタにつなげる高等テクすごい。おれはるかこのこのセンスが好きだからテンションは関係なく好き
4080,養命酒で人格変わるんか
4083,オフコラボの時からイメージ変わった
4084,1回目は勇気がいるよ？ｗ
4085,そもそもダウナー系だと思ってないしなぁ
4086,ラップかますくらいの度胸はあるのでは
4086,いつかあにまーれで一番テンション高くなるかな
4086,振り返り配信ですか？
4096,そういえばパイナップル
4096,食レポいいですね
4101,腹から声出せと言われたりダウナー要求されたり大変だなあ
4102,？
4103,覇気使いでギア切り替えられるなら実質ルフィ
4104,んん？
4104,？？？
4106,やばw
4107,素敵な…？
4107,？
4108,素敵・・・
4108,るかこさん海外勢にめちゃめちゃ人気だね
4110,闇が深すぎて草
4110,声とパッションのギャップが癖になる
4110,いいね
4110,素敵とは？
4111,皮肉がすぎるw
4111,？！！！
4112,くえるものにしようずw
4112,なんでも褒めなくていいよ…？
4112,？？
4112,どゆこと？
4113,レベルが高すぎるなんよ
4113,異食症かな？
4113,何を言っているんだ…？
4113,お弁当の話聞いて現実味を帯びてきてる
4113,おおっと？
4114,食べ物じゃない
4114,素敵なお便りか首をかしげざるを得ない
4114,もの凄いリクエストくるねｗ
4114,は？
4117,すてき…？
4117,金属ｗ
4117,ソファ！？
4118,どうした…？
4118,わーとってもすてきだー
4120,ありましたね
4121,？？
4123,？？
4124,やめとけ…
4125,フムフム
4127,なんか聞いたような・・・
4127,相当限られるww
4127,考え直せ
4129,？？
4129,すてきのがいねんこわれる
4129,未知の体験すぎるw
4130,リスナーが食べるの！？
4130,せめて食い物で
4130,癖が強すぎるww
4134,いやあ、人類が食べたことないものなんてないっすよ
4136,なんの味もしないだろ
4137,ソファもぐもぐ
4137,嚙み切れますかね
4138,うーん 消しゴムならできるかもしれない・・・
4138,それフェイクコーナーじゃなかった？
4138,歯ごたえありそう
4138,かたいです。
4139,ピアノのイスの食レポなら…
4140,是非やって欲しいです
4141,前例がなさすぎるw
4142,昆虫食のレベル超えたぞ…
4142,鉄分は取れる
4142,がっちゃんなのよ、それはもう
4143,CDはちょっと美味しそう
4148,本当に食べてしまったのか？
4148,半年かけてセスナ完食した人もいるし・・・
4148,フェイク食レポいいね
4149,よく座ってた人の味が染みこんでそう
4149,人間椅子的な遠回しなカニバリズムなのでは？
4151,るかこは美食屋だったのか…
4152,口に入れてもいいやつだとライン難しいな
4153,ソファーは意外としょっぱい
4154,もぐもぐクイズできそう
4157,素晴らしい企画力
4161,せめて革靴くらいからにしましょう
4165,うんw
4166,ダウナーっていうかクレイジーっていうか
4166,次回ゲストかな
4166,それはあがるｗｗ
4166,お腹がダウナー
4167,無機物食レポ・・・狂気
4167,半年でセスナ！？
4169,煮込んだ方がよさそう
4172,(カニバリズムになりそう)
4175,フェイク食レポおもろそうだからぜひ～！
4177,その食レポ、カニバルカーニバルが始まりそうw
4177,８８８８８８８８８８
4177,草
4178,初回配信、メモみたら人肉ラーメン勧めてたからかわってないかも
4178,可愛い
4183,危険が危ない
4185,頭痛が痛いは草ｗ
4187,コーナー作るコーナーだから間違いではない
4191,フラクタルコーナー
4192,馬から落馬して骨を骨折する
4197,悲しい悲劇ですね
4197,スクラッチしてた
4199,ｼﾞｭﾋﾞｯ ｼﾞｭﾋﾞ 
4200,デュグ
4201,スクラッチ助かる
4204,しんみりしてきた
4206,ペルソナ感
4207,スクラッチたすかる
4213,いつでも落ち着いてるのがすごいわ
4216,ﾃﾞｭｸﾃﾞｭｸ
4218,草
4218,草
4221,草
4223,頑張ってますねｗ
4223,思い悩むDJｗ
4223,ｗｗ
4224,確かにｗ
4225,ヒプマイ感ある音
4227,一人でやるのは大変ですね
4228,ww
4228,地獄な間で草
4228,草
4229,るかこさんの心音かと思った
4230,DJ RUKAKO
4234,曲探してるDJの迫真スクラッチ
4234,「早く繋がないと早く繋がないと」
4235,ｗｗ
4238,あと1時間くらいですか？
4244,ほうほう
4245,ほうほう
4246,ほうほう
4248,ほう
4249,ほう
4250,やはりやってたか…
4250,ほうほう
4253,ほうほう
4254,ヒプマイやりますか
4254,ガチ勢w
4257,うんうん
4262,ほう
4262,音ゲーだね
4266,音ゲーか
4268,ほう
4271,音ゲーできる人すごいですよねえ
4272,難しそう
4277,あら
4280,るかこさんガチになったら危ないw
4280,スクフェスw
4284,へええ
4286,想像できんな・・・
4292,マジで！？
4292,違法マイクのやつか
4294,カッコいいね
4295,へぇー
4304,いいよねー。くくたそは確かシブヤ好きやで
4305,それそれ
4305,ほうほう
4308,へぇ
4321,素敵な情報ありがとうございます
4324,大阪の歌:sparkles:
4328,だれだろ
4336,くくたそすんずくスキじゃなかった？
4337,独歩？
4337,アニメ版も楽しいので機会ありましたらどうぞ
4337,ジャイアンの人どこだっけ
4341,つまり刃牙ですか
4342,ほう
4344,観音坂？？
4345,友達が独歩さん推しです
4345,独歩ちゃん？
4345,なんだあ？　てめぇ
4347,独歩？
4350,なんだぁ？
4351,じゃあづみちゃんは呂布カルマで
4351,うんうん
4355,草
4357,ヒプマイどれも曲良いですよね
4359,刃牙ノルマ達成
4361,愚地独歩です・・・
4362,また刃牙か！
4363,すべてがバキになる
4364,全てがバキになる
4365,くくたそ刃牙がすきなのかぁ…
4369,すべてが刃牙になる
4369,刃牙じゃないほうの独歩
4370,刃牙か
4375,独歩といえば、刃牙
4375,菩薩の拳できそう
4375,最終的にすべては刃牙に通ずる
4379,刃牙の汎用性よ
4381,ヤンキー読み
4383,遊戯王のノリってホントですか？
4384,ヤンキーw
4384,神心会の館長じゃねえよ!!
4385,ZEEBRAさん？
4390,ヤンキーｗ
4392,ｗｗ
4393,そういや刃牙にも独歩おるな…
4395,ああ～～
4401,ジィィィィブラ
4402,そんなドロップみたいな
4407,ヤンキーに偏見があるでしょ？w
4414,る↓か→こ↑さん！
4426,ｱﾗﾗﾗﾗｧ
4430,便利な世の中
4431,ほうほう
4435,へ～
4439,ｗｗ
4442,アッアラララァアアァ
4445,うんうんそれもヒプマイだね
4453,カツアゲかな
4456,中王区の言の葉党
4461,わかる
4461,w
4463,るかこさ↑ん
4463,るかこさん…正解っ
4465,ヤンキーじゃなくても譲りますよ
4466,それは暴走族では？ｗ
4468,単車譲渡のリュージは草
4472,受け継がれるバイク
4481,リュージは湘南爆走族なんよ
4485,はよねろｗ
4489,精々特攻服ではw
4490,ほう
4492,いたよー総理大臣役やね
4493,へ～～
4495,画伯w
4504,妙にディティール細かい妄想
4507,画伯ｗ
4509,赤羽ディビジョンはないのかな
4512,めっちゃ詳しいw
4512,へぇ〜
4516,身長2mの医者はどこだっけ
4517,いい曲多くて困る
4520,へぇー
4521,悪いやつ大体友達
4523,姫カットの党首が居る世界戦
4527,ヒプシスは凄く凝ったコンテンツですよね〜
4527,ww
4529,小林ゆうの【るんるんりる　らんらんらら】は狂気
4536,ヒプマイって女性グループもいるのか
4537,あるんだ
4539,ほうほう
4540,おお
4541,へぇー
4545,赤羽も！
4545,ライバルキャラ、主人公側よりモテがち
4546,あるのか舞台版で…
4550,ありますね
4553,ほう
4557,アカバネ舞台におります
4558,赤羽ディビジョン、体液出したがりそう
4561,ライフワークなんだな…
4561,後のライガーチームですか
4561,妄想が捗る
4565,たしかにw
4565,へー
4571,赤羽あるんだ
4575,妄想しがちなお風呂タイム
4577,大浦の家のお風呂は魔窟かな？
4581,やってましたね
4582,やってましたね
4583,やってたｗ
4585,やってたね
4588,組み分けやってた^
4590,みるちずディビジョン待ってます
4592,やってた
4598,いいね～
4600,やってたね
4601,あれはわかる
4603,なんなら一緒にやってほしいまである
4606,やってたやってたwww
4608,ミコちゃんモテモテだよねぇ
4615,弱そうw
4615,そやさんの774incドラフトとかもそれの類かな
4617,バランス型
4617,弱そうw
4618,みるちーずディビジョンすごそうｗ
4619,ｗｗ
4623,弱そうｗ
4623,１人めっちゃ泣いてるしねw
4625,みあちが最強だから大丈夫！！
4626,ちろる先生は人になれるタイプのプリキュアの妖精でしたね
4626,チーズは強いっすよ
4629,草
4634,るかこさんは絶対スリザリン
4635,泣く子には勝てぬとも言うからねえ
4636,ひかるいディビジョンには勝てる
4636,うん……ｗ
4637,るかこさんが引っ張るしかないな
4638,弱そうけど裏魔王チームで最強説
4639,戦う前から負けてるw
4640,涙流しながらラップするちろ先
4640,泣きラップは新しいんよ
4644,全員みあちｗ
4644,るかこのパッションはなかなかよ？
4645,浦ゆきさんならワンチャンある
4645,いや、多分るかこさんが強くなるｗｗ
4646,みあちーずw
4651,るかこさんどっかいったｗ
4651,みあちーず
4653,みやちーずw
4658,みあちーずｗｗ
4659,みあちーずw
4659,みあちーずｗ
4660,みあちーずねｗｗ
4661,みあちーずｗ
4661,るかこさんいなくなりがち
4661,ww
4661,みあちーずはやかましそう
4662,草
4662,ラップバトルするよりツノで刺した方が強そうな体調
4662,草
4663,草
4663,みあちーずｗ
4663,みあちーずｗ
4665,みあちーずｗ
4665,るどこいったよ
4665,影分身でしたか
4666,テークオーバー
4667,みあちーずw
4667,自分だけｗｗ
4667,草
4668,そうねｗ
